humidity,weather,holiday,season,feeling_temp,temp,hour,count,year,month,day
0.51,1,0,2,0.6667,0.74,11,175,2011,5,1
0.44,1,1,1,0.2273,0.26,16,180,2012,1,0
0.86,3,0,1,0.1818,0.16,21,44,2012,1,6
0.61,2,0,2,0.6212,0.64,1,96,2011,6,6
0.5,1,0,2,0.4091,0.4,8,592,2012,4,4
0.69,1,0,1,0.1515,0.14,8,179,2011,1,1
0.79,1,0,3,0.6667,0.7,7,47,2012,7,6
0.53,1,0,2,0.5455,0.58,3,2,2011,6,1
0.0,3,0,1,0.4091,0.4,11,11,2011,3,3
0.78,1,0,3,0.5758,0.6,7,328,2011,8,2
0.94,2,0,4,0.5455,0.62,5,22,2011,9,4
0.52,2,0,3,0.5,0.52,18,482,2011,9,4
0.37,1,0,2,0.6515,0.72,14,265,2012,6,3
0.32,1,0,1,0.5455,0.58,13,211,2012,3,3
0.87,1,0,4,0.2879,0.28,3,2,2012,11,2
0.44,1,0,4,0.2273,0.22,7,216,2011,11,4
0.66,1,0,2,0.3333,0.32,5,27,2012,4,1
0.33,1,1,2,0.697,0.8,15,275,2012,4,0
0.39,1,0,3,0.7727,0.86,20,336,2012,7,4
0.61,1,0,2,0.303,0.32,2,4,2012,4,3
0.66,2,1,1,0.303,0.32,18,43,2012,12,1
0.44,2,0,1,0.4545,0.46,14,430,2012,3,5
0.65,1,0,3,0.6212,0.66,21,184,2011,8,0
0.81,1,0,1,0.3333,0.36,9,242,2012,2,3
0.6,1,0,1,0.303,0.26,2,41,2012,1,5
0.69,1,0,4,0.2273,0.2,3,12,2012,12,4
0.77,1,0,4,0.5152,0.54,2,18,2012,10,3
0.63,1,0,1,0.4545,0.46,3,3,2012,3,3
0.78,2,0,3,0.5909,0.64,8,153,2012,7,6
0.65,1,0,2,0.6061,0.64,14,204,2012,5,3
0.49,1,0,1,0.3182,0.34,1,20,2012,3,4
0.37,1,0,4,0.3939,0.38,16,207,2011,12,1
0.74,1,0,3,0.7121,0.74,8,438,2011,7,2
0.28,1,0,2,0.5303,0.56,14,218,2012,4,0
0.56,1,0,1,0.2727,0.28,20,50,2012,2,6
0.38,1,0,3,0.8788,0.94,15,215,2011,7,5
0.7,1,0,2,0.2727,0.26,2,24,2011,4,6
0.76,1,0,4,0.3485,0.36,16,375,2012,12,4
0.68,2,0,3,0.5303,0.56,19,374,2011,9,0
0.59,1,0,2,0.1818,0.2,7,104,2011,3,4
0.83,2,0,3,0.6061,0.66,14,183,2011,9,3
0.62,2,0,2,0.6818,0.72,14,187,2011,5,0
0.6,1,0,1,0.2424,0.24,20,91,2012,12,3
0.7,2,0,1,0.3182,0.32,17,216,2011,2,0
0.43,1,0,2,0.5152,0.54,19,387,2011,4,5
0.56,2,0,4,0.303,0.3,23,53,2012,11,6
0.88,2,0,4,0.5455,0.6,6,111,2011,9,3
0.5,1,0,1,0.1364,0.12,23,15,2011,1,3
0.84,1,0,3,0.6667,0.7,1,13,2012,9,2
0.67,2,0,4,0.4394,0.44,11,162,2011,11,4
0.46,1,0,2,0.3333,0.36,7,358,2012,3,2
0.83,2,0,2,0.5758,0.62,13,121,2011,4,3
0.57,1,1,4,0.2879,0.32,2,11,2011,11,4
0.8,3,0,1,0.1515,0.14,2,3,2011,2,3
0.48,1,0,3,0.6515,0.7,9,217,2012,8,6
0.75,1,0,3,0.7424,0.76,18,839,2012,9,2
0.6,1,0,2,0.5152,0.54,8,140,2012,6,6
0.55,1,0,3,0.697,0.76,0,113,2011,7,6
0.81,2,0,2,0.3485,0.36,9,275,2012,4,6
0.72,2,0,2,0.5,0.52,16,288,2011,4,6
0.41,2,1,1,0.2121,0.24,21,66,2012,1,0
0.44,1,0,1,0.2121,0.22,8,111,2012,3,5
0.89,1,0,3,0.5909,0.66,3,4,2012,8,1
0.4,1,0,4,0.4091,0.4,16,435,2012,11,6
0.6,1,0,4,0.5303,0.56,1,10,2011,11,1
0.54,1,0,3,0.6667,0.72,3,7,2012,7,3
0.62,1,1,2,0.4394,0.44,1,15,2011,4,4
0.65,1,0,3,0.6515,0.7,19,397,2011,8,0
0.89,2,0,3,0.5758,0.64,9,220,2012,8,4
0.76,1,0,4,0.3636,0.36,0,31,2011,11,3
0.56,2,0,1,0.2121,0.24,7,3,2011,1,6
0.87,3,0,1,0.2273,0.24,15,33,2012,12,0
0.78,1,0,3,0.5758,0.6,8,408,2011,9,0
0.32,2,0,1,0.5455,0.58,17,274,2011,2,3
0.29,1,0,3,0.8182,0.92,15,285,2012,7,4
0.47,1,0,1,0.1667,0.16,19,95,2011,1,0
0.83,2,0,3,0.5152,0.54,3,3,2011,9,1
0.65,1,0,1,0.197,0.24,7,100,2011,2,1
0.37,1,0,4,0.5152,0.54,17,731,2012,10,5
0.35,1,1,3,0.8485,0.92,15,454,2012,7,2
0.73,1,0,3,0.5909,0.62,6,21,2011,7,6
0.58,1,1,2,0.7121,0.76,20,237,2011,5,0
0.73,2,0,3,0.5909,0.62,23,46,2012,8,6
0.7,2,0,1,0.2424,0.24,2,19,2012,12,5
0.31,1,0,2,0.6667,0.76,18,556,2011,6,0
0.89,1,0,3,0.6667,0.7,6,13,2011,8,6
0.66,2,1,3,0.6818,0.72,9,238,2011,7,0
0.69,1,0,3,0.6061,0.64,4,11,2012,8,0
0.87,1,0,4,0.3485,0.32,2,8,2011,12,0
0.73,3,0,2,0.6061,0.64,20,263,2012,5,1
0.21,1,0,2,0.4697,0.48,20,285,2012,4,1
0.45,2,0,3,0.5,0.52,12,251,2011,9,4
0.69,2,0,3,0.6212,0.66,4,12,2012,8,5
0.46,1,0,1,0.3333,0.34,10,116,2012,2,1
0.5,1,0,4,0.4242,0.42,2,11,2012,10,3
0.48,1,0,3,0.6818,0.76,16,431,2012,8,2
0.47,1,0,1,0.1515,0.16,20,64,2011,1,3
0.94,1,1,3,0.5909,0.66,6,15,2012,9,0
0.63,1,0,4,0.5,0.52,17,708,2012,12,0
0.69,2,0,4,0.4697,0.48,11,193,2012,10,1
0.89,2,0,3,0.5758,0.64,6,108,2012,8,4
0.31,1,0,3,0.697,0.8,13,300,2012,8,3
0.35,1,0,2,0.4091,0.4,22,158,2012,4,4
0.83,2,0,2,0.5,0.52,22,132,2011,5,4
0.53,1,0,2,0.6212,0.64,22,321,2012,6,4
0.33,1,0,2,0.6212,0.6,20,165,2011,4,0
0.46,2,0,4,0.5303,0.56,19,566,2012,10,2
0.82,2,0,4,0.4848,0.5,5,9,2012,10,5
0.49,1,0,2,0.5455,0.58,10,244,2011,5,6
0.79,1,0,3,0.697,0.72,0,49,2011,6,3
0.94,3,0,4,0.4545,0.46,10,36,2011,11,2
0.62,1,0,2,0.3939,0.38,22,89,2011,5,2
0.94,3,0,3,0.5303,0.56,3,2,2011,9,2
0.58,2,0,3,0.6667,0.72,9,389,2012,8,4
0.7,1,0,3,0.6818,0.72,6,24,2011,7,5
0.83,1,0,3,0.5455,0.58,3,4,2011,9,1
0.63,1,0,4,0.4848,0.5,6,37,2012,9,5
0.41,1,0,2,0.2576,0.26,10,125,2011,3,5
0.89,2,0,3,0.6364,0.68,0,17,2011,8,3
0.66,1,0,3,0.7273,0.76,23,222,2012,8,5
0.49,2,0,4,0.3182,0.34,2,46,2012,11,5
0.26,1,0,2,0.6061,0.6,18,487,2012,4,6
0.66,2,0,4,0.3939,0.38,17,280,2012,11,6
0.57,2,0,4,0.3333,0.32,15,132,2011,12,0
0.61,1,0,3,0.6061,0.62,10,205,2012,9,2
0.89,1,0,3,0.5909,0.66,23,248,2012,9,4
0.94,2,0,4,0.4242,0.42,9,211,2011,11,3
0.77,1,0,2,0.4394,0.44,4,17,2011,5,0
0.55,1,0,4,0.4545,0.46,14,320,2011,11,6
0.94,2,0,3,0.5455,0.62,3,6,2012,9,1
0.94,1,0,2,0.5303,0.56,6,97,2011,6,4
0.82,2,0,2,0.4242,0.42,19,130,2011,4,1
0.69,2,0,1,0.2273,0.2,3,12,2011,2,6
0.87,1,0,4,0.3485,0.34,4,8,2011,10,0
0.48,2,0,1,0.2879,0.26,17,164,2012,12,0
0.81,2,0,1,0.3182,0.3,12,70,2011,1,2
0.94,2,0,2,0.4545,0.46,10,139,2012,4,3
0.7,1,0,1,0.2576,0.24,6,32,2011,12,4
0.73,2,0,2,0.5909,0.62,19,405,2012,5,5
0.83,2,0,2,0.5455,0.58,2,11,2012,5,1
0.93,2,0,2,0.2879,0.3,23,35,2011,4,4
0.52,1,0,3,0.7121,0.78,18,834,2012,8,0
0.31,1,0,1,0.303,0.34,14,175,2012,12,6
0.32,1,0,3,0.7727,0.88,11,119,2011,8,0
0.47,2,0,1,0.1364,0.16,4,6,2012,1,6
0.8,1,0,1,0.2121,0.18,4,2,2012,2,0
0.59,1,0,2,0.4848,0.5,23,46,2011,4,0
0.88,1,0,4,0.4545,0.46,21,195,2011,10,3
0.7,1,0,3,0.6818,0.72,16,374,2011,9,5
0.75,3,0,1,0.2576,0.24,22,55,2012,2,6
0.7,1,0,4,0.2576,0.24,23,61,2011,12,3
0.88,3,0,1,0.4242,0.42,0,17,2012,12,4
0.56,1,0,1,0.2879,0.3,17,77,2011,1,6
0.72,2,0,3,0.4848,0.5,21,170,2011,9,5
0.41,1,0,1,0.0606,0.06,23,21,2011,1,6
0.83,1,0,2,0.5758,0.64,1,82,2012,5,5
0.37,1,0,2,0.4091,0.4,10,69,2011,4,2
0.4,1,0,4,0.3333,0.36,14,176,2012,11,2
0.52,1,0,3,0.7424,0.8,21,254,2011,8,1
0.61,1,0,3,0.6515,0.7,0,154,2011,7,6
0.83,2,0,3,0.5606,0.6,3,8,2011,9,4
0.84,1,0,2,0.6667,0.7,1,17,2011,6,2
0.57,1,0,2,0.3333,0.36,9,287,2012,4,3
0.79,2,0,3,0.697,0.72,18,211,2011,8,5
0.76,2,0,1,0.4091,0.4,15,101,2011,3,2
0.54,1,0,3,0.6515,0.7,13,247,2011,7,4
0.57,1,0,2,0.6364,0.68,13,284,2012,6,3
0.36,1,0,3,0.7424,0.84,17,363,2011,7,6
0.59,2,0,1,0.5,0.52,1,16,2012,3,1
0.61,1,0,4,0.3333,0.32,10,178,2011,10,6
0.93,3,0,2,0.303,0.34,6,21,2011,5,2
0.54,1,0,1,0.4091,0.4,20,81,2011,2,6
0.49,2,0,1,0.303,0.3,13,222,2012,12,4
0.35,1,0,4,0.4242,0.42,14,386,2011,11,5
0.93,2,0,1,0.2273,0.16,9,116,2011,2,1
0.88,2,0,3,0.5455,0.58,20,194,2012,9,5
0.59,2,0,2,0.4848,0.5,20,232,2012,4,6
0.62,1,0,3,0.6818,0.72,0,68,2012,6,0
0.54,1,0,1,0.4242,0.42,21,147,2012,3,6
0.93,1,0,4,0.3485,0.32,3,3,2011,11,0
0.5,1,0,2,0.6212,0.66,0,86,2012,6,4
0.47,1,0,3,0.7727,0.84,12,202,2011,6,1
0.57,1,0,1,0.3333,0.34,17,65,2011,1,6
0.24,1,0,1,0.5152,0.54,17,529,2012,2,0
0.41,1,0,3,0.7424,0.82,13,416,2011,7,5
0.83,2,0,2,0.5606,0.6,12,170,2012,5,0
0.43,1,0,4,0.6212,0.6,13,760,2012,10,5
0.94,3,0,4,0.5455,0.62,7,254,2011,9,4
0.82,1,0,2,0.4242,0.42,4,4,2011,5,0
0.41,1,0,3,0.7576,0.84,12,174,2011,7,2
0.69,1,0,4,0.2576,0.2,2,4,2011,12,0
0.59,1,0,3,0.8333,0.84,17,455,2011,7,2
0.7,1,0,3,0.697,0.74,7,50,2012,7,6
0.89,2,0,3,0.5758,0.64,6,167,2012,9,1
0.22,1,0,2,0.6515,0.76,16,189,2011,4,0
0.36,1,0,4,0.4697,0.48,13,353,2011,11,5
0.47,1,0,4,0.6212,0.64,17,591,2011,10,2
0.89,1,0,3,0.5758,0.64,5,16,2012,8,6
0.46,1,0,3,0.7273,0.8,15,338,2012,8,3
0.35,1,0,2,0.6667,0.76,11,569,2012,6,5
0.83,2,0,2,0.5,0.52,5,4,2012,3,5
0.88,2,0,2,0.5455,0.6,6,156,2012,5,3
0.6,2,0,4,0.2424,0.26,8,601,2012,11,2
0.64,1,0,4,0.5303,0.56,0,22,2011,11,1
0.38,1,0,1,0.4394,0.44,10,140,2011,3,5
0.49,1,0,3,0.7424,0.8,19,452,2012,8,4
0.51,1,0,2,0.4848,0.5,2,69,2012,5,5
0.87,1,0,4,0.2879,0.24,8,445,2011,12,4
0.88,2,0,2,0.4848,0.5,7,70,2012,3,5
0.59,2,0,1,0.1515,0.16,17,161,2011,1,0
0.59,2,0,3,0.7727,0.8,10,144,2011,8,1
0.79,2,0,3,0.7121,0.74,3,6,2011,7,3
0.66,1,0,2,0.3182,0.34,3,4,2011,5,3
0.88,1,1,4,0.4697,0.48,2,19,2011,10,0
0.75,2,0,1,0.2879,0.24,15,52,2011,2,1
0.6,1,0,2,0.5455,0.58,19,221,2011,3,0
0.82,1,0,2,0.3939,0.38,0,92,2012,3,5
0.88,3,0,2,0.4848,0.5,17,115,2012,3,5
0.25,1,0,1,0.2273,0.22,12,72,2011,3,3
0.61,2,0,4,0.3182,0.32,9,323,2012,11,3
0.31,1,0,3,0.8182,0.92,13,221,2012,7,1
0.5,1,0,3,0.8939,0.9,18,382,2011,7,3
0.48,2,0,3,0.6667,0.72,15,367,2012,9,4
0.65,1,0,1,0.2727,0.28,21,68,2011,2,5
0.78,2,0,4,0.6061,0.66,11,361,2011,9,6
0.49,1,0,3,0.6212,0.6,9,358,2012,9,1
0.61,1,0,1,0.2879,0.3,12,314,2012,1,5
0.87,3,0,4,0.2273,0.26,7,7,2011,10,5
0.41,1,0,3,0.7121,0.8,12,201,2011,6,4
0.68,1,0,3,0.4848,0.5,8,790,2012,9,3
0.66,1,0,3,0.697,0.74,4,6,2012,7,4
0.73,1,0,2,0.5909,0.62,12,367,2011,5,6
0.79,2,0,3,0.6667,0.7,6,141,2012,8,0
0.26,1,0,2,0.6061,0.6,13,363,2012,5,4
0.76,1,0,2,0.4091,0.4,5,16,2011,4,0
0.63,1,0,3,0.7879,0.8,22,243,2012,6,3
0.41,1,0,1,0.0455,0.02,5,14,2012,1,2
0.29,2,0,1,0.6212,0.64,12,267,2012,3,2
0.71,1,0,4,0.3333,0.36,8,419,2011,11,1
0.33,1,0,2,0.6212,0.62,13,678,2012,4,5
0.48,2,0,3,0.6515,0.7,20,213,2011,6,6
0.45,1,0,2,0.5152,0.54,21,243,2012,4,1
0.74,1,0,3,0.7121,0.74,10,274,2011,8,6
0.79,1,0,3,0.6364,0.68,0,63,2011,6,4
0.59,1,0,3,0.8333,0.84,19,373,2011,7,0
0.49,1,0,2,0.3333,0.34,7,55,2012,4,5
0.28,1,0,1,0.2879,0.3,16,125,2011,2,4
0.41,1,0,4,0.6364,0.68,14,296,2012,10,1
0.83,3,0,3,0.6364,0.68,13,156,2012,7,4
0.82,1,1,4,0.4242,0.42,8,540,2012,11,0
0.47,1,0,1,0.2273,0.2,20,109,2011,2,3
0.41,1,0,4,0.6364,0.68,15,346,2012,10,1
0.83,1,0,2,0.5455,0.58,2,11,2012,5,4
0.71,1,0,4,0.4242,0.42,3,5,2012,9,1
0.55,1,0,3,0.6818,0.74,17,460,2011,9,5
0.48,2,0,2,0.6667,0.74,20,394,2012,6,0
0.93,3,0,1,0.2424,0.22,0,2,2011,2,2
0.86,3,0,1,0.1818,0.2,9,23,2012,12,2
0.6,1,0,1,0.2424,0.24,1,5,2012,1,0
0.69,1,0,3,0.6364,0.68,23,81,2011,6,0
0.24,1,0,3,0.6818,0.8,18,422,2011,7,4
0.45,2,0,2,0.2727,0.28,20,85,2011,3,5
0.45,1,0,1,0.3333,0.3,17,222,2011,1,1
0.61,2,0,1,0.2727,0.3,6,35,2011,12,1
0.88,3,0,3,0.5303,0.56,10,30,2011,9,1
0.65,2,0,1,0.2576,0.24,23,59,2012,12,4
0.4,1,0,1,0.1818,0.2,12,69,2011,2,3
0.63,2,0,4,0.4848,0.5,11,286,2011,11,6
0.37,1,0,3,0.6667,0.76,15,302,2012,8,1
0.75,1,0,3,0.8939,0.82,21,225,2011,7,3
0.7,1,0,2,0.6818,0.72,9,257,2012,5,1
0.65,1,0,4,0.6212,0.66,19,559,2012,9,3
0.79,1,0,3,0.697,0.72,1,34,2011,7,4
0.66,1,0,4,0.3939,0.38,5,8,2011,10,5
0.8,2,0,1,0.1515,0.16,16,155,2012,1,6
0.68,2,0,4,0.5,0.52,20,113,2011,11,6
0.49,1,0,4,0.5303,0.56,22,130,2011,10,6
0.72,2,0,4,0.4848,0.5,18,784,2012,10,1
0.94,3,0,2,0.5,0.52,12,183,2012,3,5
0.25,1,0,1,0.3333,0.36,15,310,2012,1,6
0.56,2,0,4,0.2576,0.26,4,8,2012,12,3
0.58,1,0,3,0.6667,0.72,3,4,2011,7,2
0.66,2,0,1,0.3485,0.34,20,91,2011,12,4
0.53,1,0,4,0.303,0.32,19,433,2012,12,1
0.94,3,0,4,0.5152,0.54,17,251,2011,10,2
0.78,2,0,3,0.5909,0.62,9,347,2012,9,4
0.56,1,0,3,0.8182,0.84,16,234,2011,7,2
0.41,2,0,2,0.2727,0.28,22,63,2011,3,5
0.64,2,0,4,0.5152,0.54,14,206,2011,10,0
0.16,1,0,1,0.4394,0.44,15,171,2011,2,5
0.45,1,0,1,0.2727,0.28,11,56,2011,3,1
0.94,3,0,3,0.5152,0.6,1,5,2012,9,1
0.48,1,0,2,0.5,0.52,11,256,2012,5,3
0.57,1,0,1,0.3333,0.32,4,10,2012,1,5
0.32,1,0,1,0.4091,0.4,15,308,2011,3,6
0.74,2,0,2,0.6667,0.7,12,402,2011,5,6
0.41,1,0,3,0.6212,0.62,10,442,2012,9,5
0.66,1,0,3,0.6818,0.72,9,228,2011,8,3
0.82,2,0,4,0.3939,0.38,16,400,2012,12,6
0.37,1,0,2,0.2121,0.22,8,581,2012,3,1
0.53,1,0,1,0.3333,0.32,12,193,2012,1,2
0.54,1,0,3,0.6515,0.7,5,18,2011,7,2
0.52,1,0,1,0.2273,0.24,0,28,2011,2,5
0.23,1,0,3,0.697,0.82,14,303,2011,7,4
0.74,1,0,3,0.6364,0.68,2,8,2012,7,0
0.88,2,0,2,0.5303,0.56,2,4,2012,5,1
0.72,2,0,1,0.5,0.52,10,92,2011,2,0
0.3,1,0,3,0.7121,0.82,15,189,2011,6,2
0.38,1,0,1,0.2121,0.24,15,226,2012,1,5
0.73,1,0,3,0.5909,0.62,5,44,2012,7,3
0.36,1,0,4,0.4697,0.48,21,95,2011,11,6
0.44,1,0,3,0.7576,0.84,19,337,2011,7,1
0.37,1,0,4,0.4091,0.4,13,127,2011,12,1
0.58,1,0,3,0.6515,0.7,6,136,2012,7,0
0.77,1,0,1,0.5,0.52,20,198,2012,3,6
0.69,1,0,1,0.1364,0.14,10,44,2011,2,4
0.35,1,0,1,0.4242,0.42,21,152,2012,2,4
0.62,2,0,4,0.3636,0.36,12,213,2012,11,3
0.64,1,0,1,0.2121,0.22,6,51,2012,12,4
0.57,1,0,2,0.3485,0.36,14,135,2012,4,2
0.89,3,0,3,0.5909,0.66,0,34,2012,7,4
0.54,1,0,1,0.4091,0.4,14,200,2011,12,4
0.62,2,0,4,0.3485,0.36,23,119,2012,12,5
0.77,1,0,4,0.4242,0.42,22,94,2011,10,6
0.42,1,0,3,0.6364,0.7,22,222,2011,7,4
0.79,1,0,2,0.697,0.72,23,61,2011,5,1
0.29,1,0,2,0.5,0.52,15,235,2011,4,3
0.44,1,0,4,0.2273,0.24,2,10,2011,11,4
0.8,1,0,1,0.2424,0.22,9,138,2012,2,5
0.73,1,0,3,0.5909,0.6,4,16,2011,7,5
0.74,1,0,3,0.7121,0.74,20,282,2011,6,2
0.46,1,0,4,0.303,0.34,10,132,2011,12,4
0.56,2,0,4,0.2424,0.26,2,8,2012,12,3
0.51,1,0,2,0.6515,0.7,18,474,2012,5,6
0.79,1,0,2,0.6364,0.68,10,232,2012,5,4
0.29,1,0,1,0.1818,0.18,18,120,2012,1,6
0.65,1,0,4,0.6515,0.7,20,497,2012,10,2
0.66,1,0,3,0.697,0.74,11,229,2012,8,0
0.65,1,0,3,0.6515,0.7,11,402,2011,9,6
0.64,1,0,4,0.2727,0.22,21,89,2011,12,6
0.53,2,0,2,0.6212,0.62,15,262,2012,5,0
0.71,1,0,2,0.3636,0.36,4,1,2011,5,4
0.45,2,0,3,0.5152,0.54,14,225,2011,9,4
0.82,2,0,1,0.4242,0.42,9,312,2012,3,4
0.52,1,0,3,0.7424,0.8,12,173,2011,8,3
0.88,1,0,4,0.4848,0.5,23,123,2011,10,6
0.79,2,0,2,0.7121,0.74,20,256,2011,6,2
0.74,3,0,3,0.697,0.72,16,193,2011,8,6
0.64,1,0,2,0.5303,0.56,22,172,2012,3,2
0.68,1,0,2,0.5152,0.54,8,668,2012,6,2
0.59,1,0,1,0.2121,0.2,8,448,2012,2,4
0.28,1,0,1,0.1364,0.16,14,110,2011,1,6
0.61,1,0,2,0.6212,0.66,15,155,2011,5,0
1.0,1,0,2,0.4394,0.44,2,8,2011,5,4
0.88,3,0,3,0.5455,0.58,4,16,2012,7,5
0.88,2,0,2,0.4697,0.48,6,38,2011,4,1
0.62,2,0,3,0.7424,0.78,11,217,2012,9,2
0.56,1,0,4,0.6212,0.6,23,98,2012,9,1
0.33,1,0,2,0.6212,0.6,11,239,2012,4,1
0.46,1,0,4,0.3939,0.38,18,525,2012,12,1
0.51,2,0,4,0.4848,0.5,11,234,2012,10,2
0.88,2,0,4,0.4848,0.5,2,5,2011,11,1
0.36,2,0,2,0.6212,0.64,19,439,2012,5,5
0.89,1,1,3,0.5909,0.66,3,28,2012,9,0
0.7,2,0,3,0.697,0.74,3,7,2012,7,4
0.41,1,0,2,0.4545,0.46,12,259,2012,4,3
0.44,1,0,1,0.4545,0.46,20,269,2012,2,3
0.73,1,0,2,0.5909,0.6,8,94,2011,5,6
0.61,1,0,2,0.6515,0.7,10,135,2011,5,2
0.83,2,0,3,0.5758,0.62,23,166,2012,7,4
0.22,1,0,2,0.5303,0.56,14,223,2012,4,2
0.65,1,0,4,0.2576,0.26,2,50,2011,12,5
0.59,1,0,1,0.1515,0.14,23,18,2011,1,0
0.51,1,0,1,0.2273,0.22,23,32,2011,2,5
0.82,1,0,1,0.4697,0.48,0,23,2012,3,0
0.38,1,0,2,0.6212,0.6,9,400,2012,4,1
0.73,3,0,4,0.5303,0.56,10,36,2011,11,1
0.71,2,0,4,0.4242,0.42,15,195,2011,10,5
0.39,1,0,1,0.3182,0.32,18,224,2011,3,1
0.49,1,0,1,0.0758,0.1,5,3,2012,2,6
0.89,1,0,3,0.5758,0.64,4,7,2012,8,4
0.75,1,0,1,0.2424,0.24,3,2,2012,2,0
0.38,1,0,3,0.6212,0.64,22,153,2011,8,0
0.78,1,0,3,0.5909,0.62,7,553,2012,8,2
0.65,1,0,2,0.2879,0.3,6,96,2012,4,3
0.78,1,0,2,0.5758,0.6,0,47,2012,5,2
0.58,1,1,1,0.1212,0.1,9,96,2012,1,0
0.36,1,0,1,0.1818,0.14,10,59,2011,2,2
0.53,1,0,2,0.6212,0.64,14,582,2012,6,6
0.88,3,0,3,0.5455,0.6,10,66,2011,9,2
0.94,3,0,3,0.5455,0.62,8,328,2011,9,2
0.77,1,0,4,0.5,0.52,20,246,2011,10,2
0.6,1,0,4,0.2576,0.26,3,26,2011,12,5
0.56,2,0,2,0.5152,0.54,12,247,2012,6,1
0.16,1,0,2,0.5152,0.54,19,413,2012,4,5
0.79,1,0,3,0.697,0.72,1,18,2012,6,3
0.7,1,0,1,0.2273,0.26,6,39,2011,2,1
0.83,1,0,2,0.6061,0.66,5,39,2012,6,2
0.43,1,0,2,0.6212,0.6,17,850,2012,6,1
0.93,2,0,2,0.2727,0.28,6,41,2011,3,3
0.63,2,0,1,0.1515,0.14,5,7,2011,2,4
0.46,1,0,3,0.697,0.78,14,305,2012,8,3
0.38,1,0,2,0.4242,0.42,11,93,2011,4,2
0.31,1,0,3,0.697,0.8,11,136,2011,7,2
0.29,1,0,3,0.697,0.8,14,247,2012,7,2
0.69,2,0,2,0.6061,0.64,13,139,2011,4,0
0.58,3,0,2,0.6818,0.74,16,222,2012,6,4
0.21,1,0,1,0.3333,0.36,16,322,2012,1,6
0.88,2,0,2,0.5455,0.58,9,355,2012,5,1
0.87,2,0,4,0.4091,0.4,1,9,2011,10,1
0.49,1,0,3,0.7424,0.8,16,330,2011,8,4
0.37,1,0,2,0.6364,0.7,13,704,2012,5,5
0.51,1,0,3,0.6667,0.74,20,280,2011,8,1
0.35,1,1,1,0.2273,0.26,16,154,2012,1,0
0.48,1,0,3,1.0,0.96,14,101,2011,7,4
0.5,1,0,3,0.6212,0.64,19,635,2012,9,2
0.42,1,0,4,0.4848,0.5,21,168,2011,10,5
0.61,1,0,4,0.2879,0.28,3,11,2012,11,6
0.87,2,0,1,0.4091,0.4,10,168,2012,3,5
0.41,1,0,1,0.4697,0.48,19,328,2012,3,3
0.46,1,0,1,0.303,0.34,19,287,2012,3,1
0.49,1,0,2,0.6212,0.6,8,665,2012,6,0
0.52,1,0,2,0.5303,0.56,10,205,2012,5,3
0.62,2,0,3,0.7424,0.78,10,200,2012,7,0
0.55,1,0,1,0.2424,0.22,17,84,2011,1,3
0.4,1,0,3,0.8788,0.92,18,196,2011,7,5
0.55,1,1,2,0.7576,0.8,19,395,2012,5,0
0.82,1,0,4,0.4091,0.4,8,42,2011,11,6
0.64,1,0,1,0.1515,0.16,9,100,2011,1,1
0.76,3,0,4,0.4091,0.4,14,120,2011,10,0
0.83,3,0,2,0.5606,0.6,20,105,2011,4,6
0.58,1,0,3,0.6667,0.72,2,18,2012,6,4
1.0,3,0,4,0.3939,0.38,3,3,2011,11,1
0.83,2,0,2,0.6061,0.66,11,319,2011,5,6
0.72,1,0,2,0.4394,0.44,6,50,2012,5,5
0.94,3,0,2,0.3939,0.38,8,164,2011,4,2
0.31,1,0,3,0.697,0.8,13,231,2011,6,2
0.76,3,0,2,0.3333,0.36,13,42,2011,4,4
0.39,1,0,2,0.6364,0.7,2,6,2011,6,3
0.89,3,0,2,0.5909,0.66,15,116,2012,6,1
0.55,3,0,4,0.5,0.52,15,82,2011,12,3
0.62,1,0,3,0.6818,0.72,9,226,2012,7,6
0.48,1,0,3,0.9242,0.92,16,210,2011,7,3
0.46,1,0,4,0.6212,0.6,15,620,2012,10,5
0.65,2,0,2,0.6364,0.68,1,16,2012,6,1
0.83,1,0,3,0.5303,0.56,4,7,2011,9,3
0.77,2,0,2,0.5152,0.54,18,664,2012,4,3
0.43,1,0,4,0.3636,0.36,18,405,2011,12,3
0.87,1,0,4,0.2727,0.26,7,71,2012,11,5
0.43,1,0,4,0.4091,0.4,14,299,2012,12,4
0.78,2,0,2,0.5455,0.58,12,168,2011,5,3
0.46,2,0,2,0.3333,0.36,12,182,2012,4,2
0.83,1,0,3,0.5455,0.58,4,8,2012,8,2
0.5,1,0,1,0.1212,0.12,6,31,2011,1,0
0.73,1,0,3,0.5152,0.54,6,119,2011,8,1
0.88,3,0,3,0.5455,0.6,21,155,2011,8,6
0.73,1,0,2,0.6061,0.64,1,16,2011,6,0
0.8,3,1,1,0.1515,0.16,20,33,2011,1,0
0.94,2,0,1,0.4545,0.46,3,6,2011,1,6
0.57,1,0,3,0.6212,0.66,11,321,2012,9,4
0.33,1,0,1,0.2121,0.26,13,154,2012,1,4
0.34,1,0,1,0.3333,0.34,19,143,2012,2,6
0.69,1,0,3,0.6364,0.68,2,5,2011,8,3
0.43,1,1,1,0.3333,0.36,1,12,2012,1,0
0.4,1,0,4,0.3333,0.36,13,222,2012,11,0
0.52,1,0,4,0.2576,0.26,23,58,2011,11,3
0.54,2,0,4,0.6515,0.7,12,380,2012,9,4
